Ensembl_ID	EPHA3	EPHA7	EFNB1	ADRB1	SEMA3A	NRP1	PLXNC1	SEMA4B	PLXNA4	NTN3	SEMA4G	UNC5A	SEMA5B	SEMA3B	PLXNA1	EFNB3	EPHB1	PLXND1	EPHA4	UNC5D	ADRB2	PLXNA3	SEMA4C	NTN1	PLXNB1	SEMA3E	SEMA6D	SEMA6C	CHRM1	SEMA4D	SLIT1	EPHB2	EFNA3	CHRM2	SEMA6A	EPHA2	PLXNB3	EFNA2	EFNA1	EPHB3	PLXNB2	PLXNA2	ROBO4	EPHB4	SLIT2	NRP2	SEMA3C	SEMA4F	UNC5C	EPHA8	CHRM3	EPHA1	EPHA5	SEMA3F	CHRM4	SEMA7A	DCC	ROBO2	SEMA6B	SEMA4A	ADRB3	EFNB2	EPHA6	ROBO3	SEMA3D	UNC5B	SEMA3G	SEMA5A	EFNA4	EFNA5	SLIT3	CHRM5	ROBO1	EPHB6
TCGA-2V-A95S-01A	0.35179108168221146	0.0	2.1076626192222134	0.14920824941054495	0.1275153673115075	3.295240559800705	1.1962034522048755	2.320025800349389	0.011692479649489869	0.0	3.801489102609348	0.07172811741451722	0.3420639565229816	0.48182730007649527	1.7058715792901258	0.0	0.049789265429241704	2.7195124931571577	0.21254508146193127	0.0	0.42417848323984597	2.600004332980415	1.932288867127006	0.3891324009952044	3.8765913881800054	1.0674689424898562	0.5061224716415282	0.7322992064290363	0.029271357018558774	1.5167026204108205	0.17851750696040014	0.43810119029821654	0.7930950499517	0.0	1.53051716744549	1.5443261695641162	0.07569920346112873	1.054018234843506	6.19914899600505	0.5171829282665551	5.172641201022263	1.749359390396827	0.9753405844670368	2.020496865821532	0.15022540712601123	0.7789370621812965	0.38758412280290727	0.9650163990497805	0.10965246285365698	0.011908357320784786	0.03895315556238557	1.5842688558239058	0.054346972967784825	1.8104713514347037	0.0	1.4304803229429017	0.22909910674482617	0.015298550590227174	1.5694025698743104	1.6501409452880902	0.0	1.501678961865809	0.0	2.79786460978139	0.062215326900745535	0.9302324528910266	1.1894201350522893	0.2453623324423342	3.1384713083839624	1.077002136089646	0.3046584883444241	0.02186172591414877	3.3993852931638275	0.787064576941322
TCGA-2Y-A9GS-01A	1.1883327846972083	0.007679009778075356	3.513012334290368	0.019982715127806302	0.11193806905732415	3.1255362715206525	1.9438993893639855	3.0636490372274467	0.03464500865111507	0.08421174473382051	2.8427105121550795	0.11398625392163089	0.646904322068216	0.7450851622942252	1.860931505679771	0.20711214162222386	0.08025503400665324	3.505194113581733	0.3252098060742766	0.0	1.5957543329338562	1.0499103091868718	2.3322916779913503	2.3633454806740417	3.6749523747289463	0.09067055995415543	0.3522949829892962	2.3943177625183987	0.008804975001458963	0.5060103682208652	0.05263270922105358	1.0594458956310655	0.824758477866725	0.0	1.267466232213455	3.261790142409055	0.08355784145321041	1.4093865692065828	5.687701027611693	0.312031638012279	5.542465257691602	1.6399219049856022	2.109529932357823	4.53369873165917	0.4267075302456895	0.979784993838457	0.30438323714907417	2.2009057898934765	0.18623527079651178	0.0	0.5209145107976811	3.677083567758171	0.005826451505600372	2.132474450459547	0.0	0.9050938555030313	0.0	0.010298748696139427	1.2992884282827193	0.6027002942846609	0.0	1.6074464619356408	0.00909657413599644	1.0830709556338756	0.1583232088941368	1.6213114949452048	1.42409762645458	1.8729312881119324	2.958607369182575	0.1298685661143703	0.6241909538950894	0.17628612037331445	4.9262668818515785	0.7127362649191208
TCGA-2Y-A9GT-01A	0.5718196027987299	0.004645288452638759	2.7909407578127476	0.09413694718675127	0.1308546903469419	2.5458883552196245	1.25623834258944	3.4519495089289123	0.03764525405989426	0.38149852539462636	4.262036839870832	0.10739720038881714	0.5533367898820516	0.25814116008792953	1.2185343927439298	0.2826523700410328	0.2677823151771429	2.9740231510353876	0.32362861336927545	0.0	1.4755668530481727	1.6364064256127024	2.208011104120122	1.6156164519281941	4.177033917970123	0.0	0.24195307250781817	1.7971739266777988	0.010634887623383526	1.0268563412666711	0.09225988903249954	0.11707505496385157	0.1549269775153615	0.0041625893171108805	0.6614005016916576	2.328851810681449	1.2148773905258268	2.448778890900397	6.094583738462626	0.11755318198187521	6.029560557448082	1.1582575989952562	2.8179673331250576	3.332934596692644	0.1427247445611068	0.9126640007976896	0.1371680315315954	0.16312364366734197	0.13916840259169747	0.0	0.10974004969016087	3.5577472789077427	0.0	2.10382719871149	0.022778258370399672	0.5655154508643283	0.0	0.01037224236354859	1.8544221098836653	0.5505463215664805	0.0	2.0654532450566268	0.0	0.6521851736827167	0.12758282751236077	1.188689297596628	2.068980460028744	1.657521445872284	1.9470389303961106	0.08274258830620675	0.8755421866566648	0.22076338764707648	0.8518798149070843	0.37632964689533993
TCGA-2Y-A9GU-01A	0.30608299624609653	0.013209495285164494	1.9183711365332117	0.022936752999370456	0.024428158146245483	1.8540002614744566	1.7714272914415772	2.4061618754373453	0.09924432125176227	0.21555645522361605	5.8960400454757655	0.16440685016653905	0.9859965285458595	0.5299643951939395	1.4530877464331218	0.14590826050789998	0.08291513346687299	3.52157762313162	0.1764887825164807	0.0	0.6332878441872705	0.776155369194048	2.2229208195536216	1.7864813529426842	2.834907591970845	0.014588450393112103	0.17742090173457634	1.7590831329415761	0.0	0.20383721606698169	0.03224454498378828	0.06693522078955777	0.40417117432914873	0.0	0.2833337028748303	1.7986659773065377	0.09119275071647216	1.4125892462238951	6.284903645942213	0.5045414151161504	4.91941586373466	1.5406862254735831	1.8018231407767344	6.48754253562772	1.048685733991303	0.5103945260948597	0.020895020746841172	0.35502829154348003	0.07810002626294613	0.006142328835707177	0.15407235533956926	4.570407542034208	0.0	1.8425261213081274	0.021663636812372843	0.696634490414435	0.007498886746657536	0.007895478950698876	1.1757418756275495	0.18953442120390923	0.0	1.9598568113019954	0.08647857207041708	0.03249010256684975	0.05222480686286451	1.829059236821422	1.4675507642423617	0.7855764818486312	3.3926733499745136	0.0622510272774102	0.8492474638221212	0.09330210096090744	0.4607728348326839	0.4026994035347581
TCGA-2Y-A9GV-01A	0.21676130840266608	0.0	2.578396392345558	0.027789224094620212	0.10698494581301599	3.0038511511180226	0.8723140491133818	3.2961393553589833	0.8107201451251065	0.30740884496059506	3.6927467752619902	0.04522667529059953	0.5582650068816706	0.44948624749794713	1.110041830975049	0.08443818908174959	0.07838878943020011	3.4963230165300465	0.5377858360213208	0.0	1.7384710290137058	0.5385598506128889	2.255818453981994	1.4534354792271176	3.822650021832097	0.0	0.4806904749557454	1.5340917552144933	0.0	0.5229825219129571	0.09774308479693329	0.24094374086823817	0.3185332637216112	0.0	0.7473014368816021	2.0245116490401185	0.7961417533741463	2.976386775547056	5.634267792960553	0.33712165653484566	5.223301590933978	1.4020420549871426	2.6439711603454503	3.9249258434790124	0.16714620120087242	1.1517738267209405	0.6877951853388033	0.14656266855007932	0.09424827788184718	0.0	0.8129921027076467	3.543080534842728	0.0	2.1903759489971213	0.0	0.5621335308945301	0.018134292850490712	0.028540579728219204	2.055433507528742	0.3730149655913023	0.02688393683111942	2.2723202823727378	0.0	0.48013140622587913	0.04881206155138681	1.39300536677191	1.7068381851482415	1.5102045041039218	1.656593069136301	0.020902849706227324	0.596153728282278	0.23446196188583784	0.39093037098948863	0.3517794244954432
TCGA-2Y-A9GW-01A	1.2754440544906416	0.0	3.654375359660957	0.07618932570344043	0.1819810316194542	2.8896516238414636	1.9238676915079593	2.354410996551359	0.023184682797879497	0.13771649270547134	2.4117519003496075	0.06442255713034124	0.9112627754351013	0.6898419884287352	1.7514513314170255	0.2699859703068161	0.11874745065801981	3.4251402383039857	0.651276325336793	0.0	1.4708205879207656	1.7889461485615978	2.0637022765045785	1.0496157987589463	3.3727164024614655	0.023435740960220205	0.21423450882803766	1.2260861013577904	0.009778224464143177	0.8460925570565231	0.03802664016755816	0.5328482968131965	0.6376069981227609	0.0038265920590468136	2.5715840155596332	2.558078643904146	0.2803571650341677	2.197458837031347	7.054682535593791	0.33726266328156757	5.1345021726636	1.4096708349577058	1.5130783227174045	4.771904187186387	0.576832925018725	1.148467409132545	0.4091907783624005	0.8666906086070989	0.28111023326684215	0.0	0.22291021392571542	3.440699573991913	0.0	2.224368744387339	0.0	1.3117303799647195	0.0	0.037774157164915334	1.4690526657918106	1.153788386737766	0.010768917660258406	2.1692684136730236	0.005059813141189506	0.569933964888488	0.11402975602980056	1.6839918929294881	1.8436372150721883	1.1497014104498722	2.8678965384851245	0.12831215541672403	0.8415965043443548	0.043200457406042836	3.7742349435565243	0.462276541850366
TCGA-2Y-A9GX-01A	2.5599699980444557	0.020413543043598367	3.0954343169903233	0.07332358305456542	0.40272415682096424	3.5083825254491185	1.919647934686743	2.9945885137388175	0.17274094544196114	0.25410642776190295	3.3486331669006106	0.121425673362378	0.7002575424045543	0.9692808094917194	2.160836692660715	0.6359863823587053	0.22028580583737833	3.705240180695089	0.6543110236930908	0.002831636482774072	1.5395892041040662	1.3192090862754744	2.618011563799878	2.060968470031571	3.533584384161992	0.13023475487841296	0.2850546561695999	1.12536245237481	0.0	1.2828338379470898	0.04639509545106338	0.5206893961421001	0.3667183834453487	0.02917388188578387	0.9391613406043247	3.6886955013663063	0.24856513610323744	2.0863816654680236	6.459289319332471	0.9082859007057366	5.607241977541646	1.9101875575473797	2.101098090558573	3.399629445765045	1.765634697310807	1.7652482329774943	1.6873246532151538	0.5930837435976599	0.7655703237641899	0.0	0.1482928109941615	1.9111848748970777	0.0	2.200823187389065	0.020147905059862557	1.4017347275892118	0.01851716332090418	0.027336784103111755	1.7171132081989529	1.3755643050077528	0.010354971893554528	2.5340749605670765	0.014545906916612459	0.7488934420015991	0.41085719569878815	2.46212409174918	1.919096150445207	1.7801746893795125	2.1204035818380853	0.3428709953381201	1.5602967185078391	0.05176271272675546	4.446026038724753	0.8844052903065829
TCGA-2Y-A9GY-01A	0.1074436902502043	0.01242715354851399	2.566640154820549	0.03225401989232729	0.42916410107073	3.084875310714505	1.2528251973421343	3.2193488052449233	0.0	0.0	4.075928779098213	0.12280001428298139	0.3867553935027016	1.033830519959161	2.0623921193735337	0.02859647715745421	0.0177279082062818	3.231819628975826	0.060315969988382304	0.0028650363988474274	0.24012913728104546	1.889309031880522	3.423905195866589	1.9037747396197382	4.049297694759749	0.7527842445220165	0.09126790906878211	3.131192534523435	0.0	1.884460715597521	0.0502287904835151	0.21809520446035544	1.7935049390706825	0.011138943759029095	3.0521509112825416	4.084844813571662	0.008826667756645533	0.3724292973650305	6.975522531394834	1.4168187086868924	5.684846442585129	1.006787866228798	0.7261549587142597	3.8511696717318893	0.0409342666636918	0.92755788788814	0.043865442085451074	1.2806416486039751	0.028742218133025847	0.03996630879460646	0.21946677325291142	1.145944351272292	0.0	1.407557044674094	0.020384118359701008	1.2792115157549555	0.0	0.0018603509895080477	0.9744574666522068	1.7950200054664034	0.0	0.6495937328422643	0.009827846331512152	0.3265304958295939	0.3859239460968739	0.5846980300045463	0.8838318565961634	0.1668927757623811	3.7452557222108283	2.566503569490728	0.24544122380382516	0.14207796927296792	2.972436500397982	0.32696877663697616
TCGA-2Y-A9GZ-01A	0.07984507566941468	0.23503653880121952	2.8163101630703884	0.6676780779946863	0.030449276200695808	2.319558751421941	1.280562146588768	2.0609436965968104	0.017507114054663108	0.2524508393641779	5.453372042175764	0.07104310382736215	0.36629292296693894	1.0135191961945094	0.9387515068289877	0.3481925263950917	0.3449584818849855	2.349659858674795	0.7347988288054861	0.013269622336622577	1.9601995616315142	0.7769529909718973	1.963137736081875	2.209857497675902	4.258375864312325	0.01276373198841737	0.5891708529216995	2.539502900652861	0.0	0.13779814741598165	0.04981611294693631	0.02964572499926252	0.4504566321285597	0.006913775713632927	0.7092042000168184	2.7969966667811903	0.8964641552706591	1.231438845839643	6.545357015585802	0.05002678471551154	6.52384699095341	1.292184668442539	2.3484079597321594	3.8181454241135344	0.13050069861976787	0.897674078739984	0.031850793415324825	1.3759312575878053	0.04516609356125382	0.0	1.2327122385608924	4.073205510043004	0.0	2.4815585607078763	0.0	0.2845405189512258	0.002189618952776986	0.008627236021847689	1.0106559814898535	0.17088813812307652	0.009742374732349558	2.1981962798159143	0.0	0.636692883157788	0.049227607023609676	1.0078877953681005	2.5524950938813844	2.126257689485045	2.6950715669246863	0.03496832462259541	0.20863019642604047	0.29084197366556835	0.3739780242235749	0.11946928562779376
TCGA-2Y-A9H0-01A	0.04158045229462012	0.0	2.1153738998405447	0.07686289858978702	0.0059963934696246465	1.9469718996481764	2.564338630759597	2.194273359185064	0.18533231551080012	0.041914748318935276	3.263092521757458	0.019261052079623846	0.3046995904511282	0.1570883289233908	1.0002677098276578	0.051499164613163596	0.01209175514444734	2.0307630033295796	0.10422874472065377	0.002600702902154816	0.9139699594769991	1.1231685653549757	2.123206758435771	1.7367267747478534	2.8662913078855836	0.004166262356311599	0.05485812340157475	1.8654899153796418	0.008637039603090535	0.851892318791191	0.04865643203558825	0.14335173080834274	1.3176073753359623	0.003379189095917355	2.6150414040528007	0.8271921941374876	0.10833451343011782	1.5422355336020295	5.786275129673625	0.16423393759707744	4.507109623144251	1.212240722642569	0.6003794499289767	3.0429992397205305	0.16680953049116912	0.3961435484601199	0.0442328797417152	1.0110718432461896	0.02869726803376709	0.005245132998214986	0.24221254932424485	3.1179581526091162	0.002860436266266331	1.6466556897782056	0.05484345451995807	0.6219421443977539	0.0	0.0	0.6714853677602457	0.7368116863951302	0.0	0.6970608835236454	0.004468445831632894	0.5221358409660077	0.031092833217325058	1.3402177412495053	0.8278209924089359	0.626354118974848	2.7378393667158	0.004928372751438281	0.38122301017755217	0.014447567264915216	0.9669307041077707	1.397538881303221
