ID	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_HYPOXIA	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_MITOTIC_SPINDLE	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_DNA_REPAIR	HALLMARK_G2M_CHECKPOINT	HALLMARK_APOPTOSIS	HALLMARK_NOTCH_SIGNALING	HALLMARK_ADIPOGENESIS	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_MYOGENESIS	HALLMARK_PROTEIN_SECRETION	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_SURFACE	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_COMPLEMENT	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_MTORC1_SIGNALING	HALLMARK_E2F_TARGETS	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_GLYCOLYSIS	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_P53_PATHWAY	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_DN	HALLMARK_ANGIOGENESIS	HALLMARK_HEME_METABOLISM	HALLMARK_COAGULATION	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_PEROXISOME	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_SPERMATOGENESIS	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_PANCREAS_BETA_CELLS
TCGA-AG-3725-01A	0.624131737	0.599598261	0.74802561	0.611318458	0.601395498	0.681097531	0.547553817	0.736021185	0.693410157	0.695969718	0.661574533	0.694988559	0.575928409	0.611229054	0.665063804	0.368456445	0.74973078	0.67607094	0.578589601	0.507252405	0.392238554	0.347031716	0.52794948	0.767152176	0.655081015	0.803367262	0.712051431	0.954062361	0.808988471	0.499740673	0.408898505	0.535550287	0.692608175	0.865509489	0.671626755	0.753282509	0.668150748	0.664238157	0.519080215	0.500260745	0.53689963	0.480816858	0.532191346	0.397351543	0.630543136	0.440484103	0.187896875	0.440846219	0.030464023	0.227832966
TCGA-AG-3726-01A	0.621641506	0.605692956	0.708917714	0.580864165	0.66370529	0.679174488	0.543656944	0.693474142	0.624727123	0.668160875	0.732623324	0.681727195	0.61567579	0.653055677	0.562023203	0.454911461	0.59907802	0.630160338	0.547381948	0.581356983	0.486814574	0.45009415	0.510940968	0.760326723	0.626858904	0.748646235	0.637899733	0.861031795	0.820825988	0.637250916	0.419204025	0.559993824	0.647974422	0.808027348	0.671272478	0.777224527	0.673962565	0.674017868	0.509433299	0.595839548	0.505485693	0.543579247	0.528921092	0.426523931	0.623709319	0.435670209	0.154181906	0.444796715	0.100159618	0.201151637
TCGA-AG-3727-01A	0.60375862	0.607690563	0.720316622	0.580628606	0.667691755	0.684007067	0.516246423	0.698612655	0.63921172	0.647382402	0.764204942	0.677881928	0.608169868	0.636314506	0.58221986	0.44613899	0.580170524	0.590621911	0.523074454	0.579879055	0.435869711	0.449442086	0.490329934	0.743305915	0.610489521	0.747521604	0.655266196	0.864060836	0.815626258	0.634533101	0.40505735	0.560651464	0.653228901	0.806637877	0.663750817	0.78454797	0.685056992	0.660508991	0.498503435	0.538896	0.500599938	0.534136577	0.512865377	0.409978498	0.609585658	0.403227173	0.151597893	0.443274696	0.103202824	0.279714353
TCGA-AG-3728-01A	0.624747831	0.599634631	0.70152481	0.554523616	0.623903659	0.669425622	0.60453056	0.715681694	0.600989221	0.689371529	0.726785344	0.674483227	0.580085511	0.626941636	0.585222243	0.482921736	0.636726541	0.688891371	0.61570783	0.586942758	0.44469897	0.386319867	0.551627535	0.720303856	0.617066946	0.718698392	0.620133807	0.873181781	0.765335369	0.664620824	0.451914128	0.560219668	0.658491263	0.813137804	0.645612774	0.776655687	0.678938691	0.664258128	0.50738648	0.598913046	0.516804337	0.571990033	0.567535413	0.407194882	0.595583024	0.533530758	0.157779559	0.495621892	0.102905688	0.335369818
TCGA-AG-3731-01A	0.760217776	0.638241169	0.7411077	0.648979217	0.569704048	0.766762324	0.666893149	0.728562272	0.758459534	0.748446591	0.679932676	0.710739965	0.570439548	0.625461143	0.702876956	0.434342623	0.762441869	0.768141164	0.710581335	0.569392667	0.429721032	0.365027145	0.587153282	0.808862798	0.664164821	0.834361903	0.77500817	0.979159104	0.850637001	0.769363937	0.554002327	0.5406995	0.667106826	0.861909164	0.660654528	0.755123654	0.670776323	0.697366982	0.57357015	0.671802801	0.528588457	0.563658043	0.588084683	0.400776163	0.628589758	0.568434932	0.199230923	0.539879512	0.021546168	0.257011501
TCGA-AG-3732-01A	0.657631473	0.588595092	0.722173184	0.634180672	0.557483714	0.709598024	0.577458485	0.704517255	0.70372323	0.695008945	0.700608251	0.701283396	0.600511826	0.619659408	0.70328953	0.402397606	0.749886542	0.689511208	0.617530034	0.531682109	0.41880554	0.341852231	0.549940342	0.749712305	0.664564469	0.754906466	0.712356153	0.932271657	0.754886227	0.519516737	0.438499481	0.520676956	0.685056049	0.815169428	0.629827416	0.70852097	0.657802934	0.654204514	0.570954546	0.49754146	0.536223145	0.476862935	0.56178958	0.392717438	0.61997704	0.517491724	0.19064221	0.445340136	0.075329717	0.296999523
TCGA-AG-3742-01A	0.599194238	0.59730407	0.70092556	0.627279962	0.648199895	0.699489415	0.503127245	0.738088844	0.726951493	0.701382692	0.662085468	0.707261587	0.573703547	0.602850287	0.657866174	0.394944439	0.772251867	0.664677262	0.559674624	0.526846654	0.388482495	0.363754374	0.51560521	0.80260981	0.675475382	0.82154354	0.75542756	0.975249192	0.821180051	0.654748564	0.39054889	0.529489936	0.661678965	0.864587589	0.669220787	0.741365596	0.663737503	0.654637891	0.55144965	0.588942368	0.525877037	0.492737832	0.518040259	0.409794367	0.649252975	0.417423659	0.20024454	0.451934085	0.030626061	0.181455546
TCGA-AG-3878-01A	0.666051972	0.622522955	0.729565558	0.569893164	0.647190358	0.721213712	0.609431789	0.701795567	0.613437323	0.69466954	0.745999532	0.692218448	0.612028126	0.648983217	0.602058518	0.467869565	0.627856553	0.69174825	0.621064191	0.588759176	0.497603869	0.394345808	0.54879087	0.722221998	0.622739082	0.738938318	0.624512084	0.86952465	0.7700049	0.717434804	0.47481454	0.571104618	0.662648704	0.824424968	0.65542358	0.785322187	0.69853578	0.667606784	0.527711452	0.621609443	0.527685722	0.583700231	0.564725826	0.426846087	0.617849164	0.525974034	0.145364941	0.493277587	0.08862581	0.260911736
TCGA-AG-3881-01A	0.697763946	0.652522268	0.745549517	0.553023651	0.600799629	0.676647385	0.603563851	0.734940403	0.63696127	0.695854419	0.693984374	0.701833233	0.592083191	0.654950843	0.584131823	0.508793829	0.625831678	0.638745126	0.606094636	0.592792717	0.457775822	0.412118491	0.558042211	0.751677775	0.615567785	0.769666057	0.684314327	0.888062691	0.796090538	0.73258084	0.517097965	0.541788426	0.651212791	0.835820964	0.679234336	0.801199597	0.691941851	0.705818381	0.503775254	0.670191987	0.524104104	0.578417267	0.55868572	0.386449461	0.592261727	0.509792906	0.168249155	0.50878821	0.083609014	0.315816444
TCGA-AG-3882-01A	0.660302219	0.596910508	0.694385185	0.549704198	0.634112071	0.669270898	0.610002134	0.720125416	0.600623418	0.685004123	0.715675548	0.670584162	0.576137709	0.620012021	0.562312523	0.438339091	0.623892212	0.710447788	0.643853631	0.563643118	0.423571041	0.427651857	0.558612215	0.734365652	0.629119055	0.726803938	0.627388121	0.872147382	0.771826291	0.61546354	0.465755787	0.557967047	0.649319681	0.820973237	0.643944414	0.772205232	0.67710581	0.669959447	0.479939024	0.544915776	0.503941402	0.553861149	0.549535852	0.421948419	0.607511442	0.550853495	0.138256467	0.478401382	0.093677368	0.259982977
