ID	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_HYPOXIA	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_MITOTIC_SPINDLE	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_DNA_REPAIR	HALLMARK_G2M_CHECKPOINT	HALLMARK_APOPTOSIS	HALLMARK_NOTCH_SIGNALING	HALLMARK_ADIPOGENESIS	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_MYOGENESIS	HALLMARK_PROTEIN_SECRETION	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_SURFACE	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_COMPLEMENT	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_MTORC1_SIGNALING	HALLMARK_E2F_TARGETS	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_GLYCOLYSIS	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_P53_PATHWAY	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_DN	HALLMARK_ANGIOGENESIS	HALLMARK_HEME_METABOLISM	HALLMARK_COAGULATION	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_PEROXISOME	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_SPERMATOGENESIS	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_PANCREAS_BETA_CELLS
TCGA-2H-A9GQ-01A	0.60721344	0.59278062	0.64148197	0.669225549	0.546031725	0.774411074	0.434164948	0.706102149	0.755309027	0.66045944	0.58741391	0.660406889	0.498398528	0.524208817	0.657345644	0.411118395	0.810310082	0.529454137	0.49972598	0.520330761	0.43394605	0.445468037	0.449456928	0.771864581	0.633120421	0.780658528	0.76610965	0.964598172	0.755118753	0.66864479	0.311417499	0.410563346	0.554010463	0.777906702	0.632200566	0.717194288	0.62267391	0.617253361	0.570711256	0.51297936	0.485009718	0.420178901	0.451027062	0.336767026	0.563644259	0.297196049	0.276971045	0.324431303	0.073939238	0.061046383
TCGA-2H-A9GR-01A	0.670858308	0.598139134	0.68785608	0.660167187	0.542629404	0.768653023	0.596453949	0.720083467	0.696897044	0.692513441	0.712501275	0.695065735	0.58066556	0.611896738	0.668874361	0.434039027	0.771368346	0.741917546	0.645811098	0.552272207	0.377039152	0.391396166	0.553810601	0.773914547	0.637376334	0.758542293	0.698621235	0.941114827	0.757721025	0.6657598	0.43416084	0.528155149	0.624968316	0.838489092	0.650393808	0.723891203	0.651546683	0.639663456	0.590636598	0.643750053	0.527621314	0.541209993	0.558850579	0.356880096	0.564079409	0.463344873	0.13640857	0.490030859	0.070583356	0.243960501
TCGA-IC-A6RE-01A	0.645984187	0.6170274	0.738392541	0.666664552	0.559076791	0.750194252	0.587656069	0.713934167	0.744960067	0.705986062	0.677720109	0.708613063	0.589388698	0.639692246	0.67973253	0.447348382	0.778608309	0.75925986	0.66382396	0.560641682	0.452151153	0.396879325	0.592268878	0.771003515	0.65890654	0.789108464	0.761783819	0.940851267	0.718590828	0.664985953	0.451533863	0.574355765	0.669333305	0.848198085	0.659867091	0.74770344	0.648812838	0.668114804	0.584196357	0.597791681	0.542350688	0.566067151	0.547500807	0.404409667	0.606161099	0.493198562	0.195858011	0.489143404	0.068633221	0.284968759
TCGA-IC-A6RF-01A	0.701083814	0.595205777	0.675703428	0.667468223	0.621149202	0.7827482	0.56402055	0.698827894	0.687244626	0.71005629	0.64304112	0.675505827	0.630192743	0.639440433	0.699474227	0.423761239	0.743782517	0.87411714	0.724935474	0.587336808	0.464922439	0.404876931	0.546536403	0.764729567	0.676887286	0.787190693	0.663950441	0.936173076	0.791936593	0.584723129	0.465613075	0.487283618	0.59457998	0.828151289	0.61192555	0.763888646	0.759003714	0.637107506	0.536782848	0.45601982	0.552026236	0.464180273	0.524703538	0.345573429	0.566214881	0.467985546	0.130174147	0.412966853	0.189458627	0.08585367
TCGA-IG-A3I8-01A	0.737005702	0.641711228	0.70427618	0.70165312	0.670486091	0.835687717	0.466972752	0.714218569	0.7774791	0.69680776	0.69464959	0.637434485	0.56736231	0.580994422	0.66544984	0.428351753	0.754768256	0.59085914	0.544814975	0.562674404	0.48486749	0.455200859	0.485914657	0.759108549	0.657329328	0.799165197	0.776480863	0.952928388	0.743859286	0.753821865	0.408535811	0.436537795	0.576385774	0.793743869	0.622989396	0.702133756	0.690387815	0.640913015	0.604614718	0.6825844	0.514529294	0.446844486	0.53484806	0.298860791	0.538235858	0.363165818	0.174241279	0.407238867	0.107686753	0.099583619
TCGA-IG-A3QL-01A	0.644975736	0.652218876	0.70507145	0.662044922	0.635605536	0.740458407	0.449285217	0.750567994	0.760039468	0.691891575	0.668216023	0.652656234	0.550497967	0.599323585	0.636031853	0.434293688	0.75889821	0.626960978	0.55468591	0.557826099	0.478141875	0.499186742	0.469591516	0.786532267	0.652563966	0.837286558	0.797129153	0.985101095	0.845208175	0.735622031	0.365945154	0.479883386	0.621348369	0.84061912	0.672597708	0.790943693	0.705780581	0.649279225	0.578731768	0.592653389	0.52022388	0.452006796	0.507574593	0.345612052	0.5894694	0.336361186	0.209984083	0.380301264	0.138084482	0.111324728
TCGA-IG-A3YA-01A	0.749505662	0.670830592	0.710965448	0.697710006	0.593325098	0.820384288	0.618798491	0.691484999	0.765089076	0.745378077	0.729426796	0.675482926	0.595922569	0.634491562	0.700853506	0.511076525	0.784218259	0.732429135	0.689189344	0.620965899	0.544619386	0.499777697	0.585958988	0.752768827	0.677593599	0.806936051	0.751934867	0.944483929	0.697488843	0.808698463	0.544263258	0.496014476	0.623816007	0.809618036	0.635394872	0.758684394	0.671571314	0.649490146	0.659753546	0.678058563	0.549873969	0.524524308	0.600719072	0.342676556	0.581641503	0.54615135	0.18093148	0.516399759	0.137542512	0.103562336
TCGA-IG-A3YB-01A	0.610848621	0.579673093	0.639082832	0.609049025	0.562012309	0.771546072	0.535947695	0.670154141	0.599619126	0.684529666	0.610569541	0.710064546	0.570426306	0.566817506	0.602153837	0.494974318	0.76246202	0.757380118	0.668655411	0.592551474	0.498246596	0.394263035	0.504198398	0.740319367	0.655355598	0.731760428	0.603216206	0.895817027	0.681561953	0.638149141	0.421342753	0.461719688	0.628931201	0.869047717	0.580160178	0.754934643	0.680127438	0.632519562	0.592000546	0.563484099	0.557937503	0.462039559	0.534335991	0.368770439	0.578150969	0.472477887	0.129065362	0.372570378	0.161029262	0.057732271
TCGA-IG-A3YC-01A	0.737400625	0.656938908	0.694004898	0.633640366	0.578942128	0.764142404	0.62399536	0.703679028	0.694479558	0.73502339	0.700732452	0.68197393	0.612181133	0.659868486	0.682493285	0.428278063	0.770521885	0.843619999	0.768485603	0.592102857	0.537301404	0.389615549	0.615488115	0.757575228	0.656132417	0.783822599	0.705289452	0.926221857	0.724042414	0.78090322	0.523613049	0.499296908	0.627323159	0.813928378	0.647675434	0.755410124	0.736105047	0.675526672	0.58579244	0.650768929	0.524272062	0.555987405	0.575519473	0.345332223	0.559560387	0.609129803	0.137136937	0.49523633	0.185607137	0.095230876
TCGA-IG-A4P3-01A	0.768225599	0.646704313	0.695814099	0.672707344	0.594092937	0.785364561	0.623513422	0.679917168	0.722033468	0.753508819	0.665117764	0.667076351	0.61511035	0.645431763	0.68983236	0.438376309	0.77327368	0.861646071	0.776424773	0.584495857	0.519034226	0.390256845	0.590328053	0.761345256	0.68290171	0.811389672	0.715366777	0.928314507	0.70561139	0.63697182	0.530534924	0.490235787	0.627768104	0.801537214	0.628863053	0.780748006	0.740114536	0.666187771	0.572153987	0.532366856	0.540598962	0.480130917	0.584046029	0.372419213	0.59604785	0.575065024	0.185596313	0.481524131	0.16715583	0.096384737
