ID	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_HYPOXIA	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_MITOTIC_SPINDLE	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_DNA_REPAIR	HALLMARK_G2M_CHECKPOINT	HALLMARK_APOPTOSIS	HALLMARK_NOTCH_SIGNALING	HALLMARK_ADIPOGENESIS	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_MYOGENESIS	HALLMARK_PROTEIN_SECRETION	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_SURFACE	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_COMPLEMENT	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_MTORC1_SIGNALING	HALLMARK_E2F_TARGETS	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_GLYCOLYSIS	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_P53_PATHWAY	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_DN	HALLMARK_ANGIOGENESIS	HALLMARK_HEME_METABOLISM	HALLMARK_COAGULATION	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_PEROXISOME	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_SPERMATOGENESIS	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_PANCREAS_BETA_CELLS
TCGA-BJ-A0ZE-01A	0.468559932	0.566743533	0.638576957	0.510586073	0.485307641	0.674389526	0.39653671	0.747589147	0.495879748	0.626621166	0.571339305	0.735415463	0.523303078	0.548007521	0.654966699	0.431013239	0.796859218	0.511554639	0.443955995	0.489292147	0.348103365	0.348770308	0.429169151	0.747793356	0.635352485	0.740694438	0.529976044	0.898356582	0.656939261	0.469019224	0.272503836	0.495790498	0.675651322	0.919313806	0.621797946	0.782817328	0.644655357	0.607295332	0.484502807	0.469535657	0.564256177	0.441010652	0.500336242	0.458487297	0.642851521	0.309110403	0.110850612	0.363390469	0.017444662	0.204830565
TCGA-BJ-A0ZF-01A	0.516026546	0.608569586	0.660504143	0.494038053	0.471026994	0.741487885	0.44323118	0.730106828	0.453621134	0.659235702	0.633928272	0.781720601	0.519576266	0.539907686	0.621698675	0.472601407	0.769860929	0.54544887	0.477945984	0.505799032	0.353514914	0.354179792	0.461227073	0.728489425	0.614029623	0.699717006	0.478405846	0.887137201	0.650246557	0.565294489	0.288741169	0.506345895	0.699970656	0.918217423	0.6103605	0.814683053	0.655280906	0.604581072	0.58468662	0.517000842	0.556217384	0.48319681	0.486254739	0.461820907	0.624229988	0.346439728	0.073787563	0.365646057	0.04393322	0.174612453
TCGA-BJ-A0ZG-01A	0.540225013	0.593724364	0.640480749	0.52533804	0.520299595	0.76755853	0.430980614	0.698451278	0.444529968	0.670163441	0.617090828	0.739682717	0.537888751	0.516559343	0.662403504	0.460804551	0.796337381	0.582996712	0.499883219	0.535903237	0.439527806	0.380641835	0.454944272	0.742137292	0.611543616	0.696599807	0.452206998	0.871613461	0.632498659	0.587095613	0.304221755	0.482392232	0.660499734	0.87384623	0.590328998	0.78005869	0.635650337	0.601312809	0.61140933	0.547489474	0.574671142	0.471503002	0.486193619	0.451507049	0.610999289	0.358231286	0.096336171	0.379673055	0.042614781	0.168619368
TCGA-BJ-A0ZH-01A	0.604571711	0.599172852	0.64303661	0.532575022	0.502953627	0.749652262	0.482823096	0.732263706	0.492618928	0.69392057	0.62739707	0.71400888	0.568396504	0.58607909	0.636818931	0.473679704	0.785576177	0.650621347	0.56957023	0.566253381	0.408455854	0.370132393	0.514970335	0.751862811	0.639085777	0.723948468	0.522258782	0.899788508	0.661502228	0.589681197	0.393849525	0.495012849	0.638660546	0.869462782	0.610103199	0.774109662	0.700124047	0.631639032	0.553150979	0.581127965	0.55943854	0.53540432	0.55785155	0.420393095	0.634862913	0.451720223	0.094280925	0.454557836	0.052337202	0.162224515
TCGA-BJ-A0ZJ-01A	0.620750978	0.601538458	0.636248564	0.542873576	0.51342335	0.740086357	0.541823669	0.721010177	0.495096385	0.720398257	0.643640471	0.716727682	0.551888756	0.56541954	0.648597493	0.469370572	0.761722385	0.691464566	0.63158766	0.569663958	0.442682773	0.418834654	0.553417767	0.734206185	0.643774621	0.718529857	0.513146933	0.883880217	0.632984319	0.606888627	0.428392918	0.495822431	0.641582378	0.85238495	0.590991202	0.790105442	0.672702975	0.634686356	0.569559834	0.568250068	0.568061763	0.54440303	0.577379567	0.444798984	0.623229978	0.553343332	0.096202896	0.481183257	0.042573166	0.20213792
TCGA-BJ-A18Y-01A	0.523112976	0.600474804	0.634667873	0.5306426	0.535842983	0.756001456	0.404732047	0.704256992	0.455368145	0.663079525	0.650890828	0.730468717	0.528721534	0.538691142	0.652112319	0.477818574	0.783302121	0.554046467	0.471234025	0.539287408	0.391965303	0.455363015	0.45992893	0.731058918	0.623772994	0.701194664	0.459036657	0.869010676	0.583030112	0.59066676	0.296786254	0.483263898	0.6538345	0.868204253	0.600841459	0.77200194	0.637745245	0.602552232	0.591746837	0.589612605	0.560399329	0.498974157	0.505237525	0.441083377	0.623891335	0.330106078	0.10283515	0.396423427	0.042243553	0.240911072
TCGA-BJ-A18Z-01A	0.613625329	0.619444407	0.636826771	0.558625838	0.516125313	0.793775544	0.50381204	0.710512859	0.481975795	0.701998005	0.653626845	0.699017931	0.577779532	0.570838433	0.655940157	0.472405518	0.797030435	0.643108307	0.58101365	0.608362128	0.422176484	0.447580673	0.523159043	0.730926971	0.633174309	0.712293302	0.48765992	0.881106559	0.624170329	0.759144382	0.411458823	0.492898783	0.618865211	0.835694632	0.620918395	0.772713754	0.692590383	0.618735437	0.598651699	0.646965238	0.557639099	0.586760314	0.560752662	0.411370565	0.613791376	0.45423565	0.085671635	0.481283109	0.044377604	0.159613839
TCGA-BJ-A190-01A	0.487632434	0.567478519	0.59228068	0.533086892	0.533778682	0.756223601	0.331509932	0.717444424	0.485917342	0.63029217	0.604479758	0.715863863	0.504334093	0.491563854	0.648425242	0.408683072	0.807991881	0.474312751	0.394069663	0.479897431	0.37916358	0.35085954	0.382069189	0.751124008	0.610338243	0.692672251	0.504268135	0.896221327	0.667100006	0.495891554	0.227550898	0.440405969	0.64086005	0.893450361	0.565664314	0.77355829	0.611676805	0.59176262	0.591400167	0.478136022	0.555906381	0.38727469	0.431020248	0.435752773	0.582035617	0.241548928	0.117381709	0.327132969	0.033234451	0.209526442
TCGA-BJ-A191-01A	0.525677794	0.570405177	0.59114741	0.524261541	0.539158207	0.731434886	0.443118814	0.721446606	0.480059578	0.660082016	0.626143032	0.671667314	0.550630873	0.562726006	0.571914745	0.412036969	0.76932277	0.647583797	0.541498581	0.52356109	0.387577537	0.35901147	0.488958572	0.721257782	0.631423382	0.657430098	0.505832307	0.887082267	0.612926987	0.494594005	0.326902486	0.436200227	0.592416176	0.831983575	0.556385535	0.729524844	0.650570988	0.597990944	0.538926947	0.491584039	0.527852088	0.454643032	0.492210853	0.406907108	0.60067565	0.409328941	0.107159482	0.392166863	0.043537833	0.195001902
TCGA-BJ-A192-01A	0.542506977	0.607054597	0.631209603	0.529525744	0.486203376	0.708066073	0.4306462	0.721281802	0.443951653	0.678937829	0.577977542	0.757041594	0.559277674	0.543432073	0.662993019	0.455473124	0.800701036	0.611672172	0.515120396	0.518147546	0.395089054	0.37081797	0.475340451	0.759728652	0.636315803	0.758234049	0.465594444	0.882397031	0.631348484	0.52898266	0.326767889	0.538992248	0.695607871	0.90024159	0.618492367	0.838334614	0.701409689	0.606664797	0.545962475	0.525612901	0.585782139	0.48413622	0.502227098	0.452692632	0.642488827	0.366346221	0.088618648	0.388526316	0.050575658	0.17836415
TCGA-BJ-A28R-01A	0.624109699	0.595575303	0.61061852	0.561753757	0.518306498	0.78196787	0.535795667	0.701734846	0.487430564	0.708452161	0.65732985	0.695672171	0.578281338	0.573061209	0.659024139	0.432663868	0.805345813	0.667656417	0.615028008	0.572811475	0.402407126	0.39617401	0.534216077	0.728210855	0.644940171	0.703966002	0.496489538	0.883981826	0.631852281	0.588832615	0.429210236	0.488389737	0.619113205	0.842854842	0.603221029	0.7699604	0.679932325	0.623274953	0.580330697	0.565426058	0.568687657	0.540474524	0.570798584	0.424237355	0.609770814	0.50901871	0.084891575	0.465804601	0.038400471	0.195570752
TCGA-BJ-A28S-01A	0.482107277	0.576013845	0.595849745	0.551466405	0.568332318	0.743110379	0.382442265	0.711593503	0.488561264	0.631746041	0.650414242	0.708076159	0.511994521	0.506177317	0.616036051	0.450758764	0.76891756	0.544966442	0.441240763	0.522724619	0.358634934	0.467127033	0.434569831	0.712110594	0.612858225	0.670158987	0.496511106	0.868613901	0.600179829	0.536988186	0.270779632	0.457988041	0.630195037	0.85986307	0.58733082	0.75218846	0.619971843	0.605086184	0.562512817	0.533970543	0.5419286	0.450709798	0.492289132	0.432676293	0.594116575	0.304455678	0.104503428	0.34290904	0.022748168	0.19912227
TCGA-BJ-A28T-01A	0.669686627	0.623180829	0.637685859	0.570331016	0.50176652	0.763464791	0.625896313	0.68709837	0.522263219	0.743863692	0.635615927	0.715482114	0.561436851	0.574209199	0.67778359	0.445743162	0.788121153	0.783966562	0.740847555	0.571182104	0.456167173	0.384547553	0.602274312	0.759769032	0.653733062	0.735774856	0.52858053	0.892742693	0.605333129	0.666274884	0.518077413	0.497495691	0.642018354	0.856422659	0.587995253	0.796979118	0.640945733	0.628496715	0.613053378	0.633607298	0.570730999	0.564774888	0.615646791	0.437057141	0.618780042	0.63932335	0.087323733	0.532263825	0.047623143	0.192319368
TCGA-BJ-A28V-01A	0.479543904	0.58595581	0.631989718	0.551194517	0.540206508	0.748120856	0.350796335	0.703582782	0.494826217	0.623819856	0.661824401	0.726130422	0.54963799	0.546546351	0.656972203	0.444281647	0.795723021	0.497681629	0.413203256	0.528022058	0.394119015	0.419928968	0.413198916	0.722639035	0.643369843	0.698232437	0.500133244	0.871494478	0.606523021	0.522066262	0.23943529	0.456085804	0.646775805	0.877969053	0.595002638	0.772062589	0.617449236	0.599169504	0.597248887	0.514296204	0.55519027	0.425971159	0.481140251	0.432813183	0.629722611	0.26224819	0.098686726	0.335861382	0.062731272	0.186933476
