Ensembl_ID	EPHA3	EPHA7	EFNB1	ADRB1	SEMA3A	NRP1	PLXNC1	SEMA4B	PLXNA4	NTN3	SEMA4G	UNC5A	SEMA5B	SEMA3B	PLXNA1	EFNB3	EPHB1	PLXND1	EPHA4	UNC5D	ADRB2	PLXNA3	SEMA4C	NTN1	PLXNB1	SEMA3E	SEMA6D	SEMA6C	CHRM1	SEMA4D	SLIT1	EPHB2	EFNA3	CHRM2	SEMA6A	EPHA2	PLXNB3	EFNA2	EFNA1	EPHB3	PLXNB2	PLXNA2	ROBO4	EPHB4	SLIT2	NRP2	SEMA3C	SEMA4F	UNC5C	EPHA8	CHRM3	EPHA1	EPHA5	SEMA3F	CHRM4	SEMA7A	DCC	ROBO2	SEMA6B	SEMA4A	ADRB3	EFNB2	EPHA6	ROBO3	SEMA3D	UNC5B	SEMA3G	SEMA5A	EFNA4	EFNA5	SLIT3	CHRM5	ROBO1	EPHB6
TCGA-3L-AA1B-01A	0.6181651668215524	0.5525700508144673	5.590615669997253	0.3258878798990444	2.141383726868427	2.106466336148314	1.2786185094302767	4.1110758622656896	0.43943340286385635	0.0798206257714149	3.167958404111397	0.12878075941210432	0.5718887959165331	2.567556803526778	3.559465358365086	0.6163349084603917	2.368588520828631	2.630614521989754	1.1488755239263806	0.012005465880558994	0.3878552579061757	3.4534777033333586	4.179213041232178	1.5730256875650235	4.712779017788217	0.004822728257828987	1.230337907360413	1.2205053820603045	0.15216879475162398	2.431944712623042	0.04234494043984592	5.236781281702333	2.2770252937651803	0.003911806201510399	2.3609603334574034	4.123871158419482	1.970242577382386	0.8930886288814288	5.250418152126888	6.451253449903308	5.637424745575171	2.624042219256968	1.439571615579888	5.651953730952217	0.6335616538144293	1.4506713778993299	4.9761633022887315	1.6037296185278063	0.3905115557281053	0.01813759358656763	0.4555747084967952	3.459633788764333	0.009911434216252565	2.577153242245066	0.34388589443797063	2.0092218773689186	0.10507033344850299	1.5666503189190482	1.316325923310071	2.322089088685601	0.17659162018812102	4.620781169451922	0.005172440614551756	0.5169624476090371	0.1496564795344417	2.872201270844505	1.6474663023527434	2.7925539604794833	4.50581133737006	1.63772786333967	1.0820840899527178	0.06036293894964825	1.50422260758572	0.9575462324401135
TCGA-4N-A93T-01A	0.10939753214083521	0.10620299101810252	6.062623376843681	0.02198705881469165	0.7882932551979679	0.5554436519145802	0.3626964654628922	3.469199462408563	0.024879633356480562	0.015826647496925188	5.1531793955772445	0.028733767834570132	0.3095733146443109	4.825238978125754	3.1382706002361465	0.18394037089120566	0.27620507813218526	2.531177260269264	0.3111562371621054	0.0	0.575241961765655	3.92609783391882	3.2051723075539997	0.23270293485750232	5.28597606485482	0.004675988439928797	0.6229220702493814	1.7341413933307244	0.3289978008377515	2.7380372378243716	0.03430787925746939	3.4287349943258136	5.1717756914998745	0.0	1.9815944977003945	4.694507845266388	0.10438205330545478	3.328971741323607	6.440447509922025	4.47537811170136	4.972479085313024	3.3691513914367146	0.7846258776026482	4.559749283944898	0.3378932518796126	0.8321665956200915	4.095758748472527	1.7547455006665795	0.08332474352132627	0.0	1.1991505378925154	3.796497694870554	0.0	2.3164302562527794	0.08132970192559057	0.7797533025932188	0.014337980714057653	0.09894971060670711	1.1254746459944938	1.1784572443961447	0.0	5.031163087710654	0.005015078678793677	0.11245570416271426	0.00781919893987899	2.2361664010025324	0.6166882998839665	2.7694543011348283	4.834232582166265	0.5123591164784698	0.29736684907659705	0.04808812634584998	1.0409395926882936	0.522134147224554
TCGA-4T-AA8H-01A	0.08434318517500278	0.05092237798290523	5.664217943899203	0.04992240048844565	0.4061629056919806	0.5072956412715968	0.37632016588268247	4.104899279184784	0.18267080682970524	0.0	4.542082285356396	0.0	0.23576871327073717	5.1883826079730895	3.2672363295051046	0.10130864807084489	0.0611860868715084	3.625687699787841	1.2740751939938508	0.03529488594218614	0.6272456249455319	2.8218288148637902	1.145843378523276	0.3420269172911074	4.57738325807555	0.014246904030578348	0.29958365249846336	0.8627570890895561	0.7395714215099021	2.252350239580142	0.01057461481831807	4.742893548672998	3.916688145358251	0.028735693024645348	0.6605476316073076	5.333745466431039	0.5588418254877486	3.4713259769699487	4.217680444411059	4.938483997226257	5.348558962677724	2.6772625927740394	0.6210470506926414	4.4095062539984395	0.875262284119392	1.310050755078613	3.9718328079721332	1.2970319116801308	0.16635009441983878	0.0	0.5372684169583282	3.771507839163481	0.00979221548874424	2.9322437046985943	0.0	1.3875321717091436	0.014608819214569344	0.40438707936127055	0.8515717278993128	1.770825762611265	0.0	5.594695942325513	0.0	0.07371465738721368	0.07586533232334594	4.366487503675371	0.4932455307343789	3.282460490336725	4.088559591136485	1.1048556418850892	0.12641274382956424	0.02470078538313938	1.9567749188956294	0.09648964481496805
TCGA-5M-AAT4-01A	0.23053754993570402	0.1003186487701107	5.984131049102759	0.030991855052132304	1.328662567129058	1.2585664569520303	0.42271434510638817	3.879485234902188	0.14857418350734014	0.0	4.520517958115893	0.027101153952527556	0.503907788551558	3.203650220761993	3.677940151182358	0.30700750529718485	0.30048574668341416	2.3974605199604992	0.741996163223756	0.0027518214013156333	0.6000870199554351	3.797727560295442	3.5532831082648713	0.28304312584831764	4.341512071615017	0.004408211608616679	0.24580755871160323	1.1501207792920707	0.7537977276984711	2.1068675899390223	0.2788657143649742	4.212458591009927	4.407926218295735	0.07328507995330513	1.1416276338860678	5.325210354258743	0.2203763518710022	2.9205873831237392	5.765180142165851	6.683157045864901	5.352242438673081	2.3329532637737236	1.3306046077976288	5.371855278275665	0.255186927452559	2.581528872892413	3.3692561626681523	2.171616891357864	0.2074076362742035	0.0	1.5893014668676715	3.8884073369194767	0.003026631212906077	2.5202514204662556	0.01958329654268542	1.2911880690073085	0.03135061340024665	0.20778221379031014	1.0312179002675712	1.8633492173709494	0.0	4.284553667158754	0.0	0.3452825590871541	0.014706285045731337	2.317467778827218	1.1041742640214178	2.7121705889693364	5.061333930448221	0.036111800461870625	0.5478969369069278	0.0152834342442532	2.0877620305975335	0.7605707776691174
TCGA-5M-AAT5-01A	0.1758621885028525	0.8333028915704908	5.23709789912406	0.16312454182363365	0.9252326473722038	0.84190926363113	0.38801135400230163	4.193451186878283	0.04542396108941887	0.09597541855514319	3.0694505505376384	0.0372204552969559	0.2556646131871454	2.3697406887884553	2.930594128855875	0.27738920371640813	0.9186343778495308	1.9219673987315837	0.8590278873792425	0.009082400539596414	0.23701607505298045	2.5963686857119823	3.261608722742858	0.32568990240437706	4.362367764272358	0.028915487717468498	0.6524899684537189	0.44008095122443125	0.33252293859330734	1.9337112394921367	0.02858314278332724	3.6004712029440027	2.461640723426217	0.0	1.2758941861580857	5.0226419534392415	0.30708851379293156	4.39297907235252	6.110801252331342	4.737287948929881	5.585232765784374	2.3123442812682367	1.2366321000894356	5.029471575603471	0.2677901995439951	0.6035094503449236	2.9349969977574966	1.373263233453986	0.29130340488820555	0.0	1.601948653891213	3.310883314376023	0.0	2.028856139681849	0.021577325149464158	1.8457685966165291	0.009949917018692188	1.208144189822924	0.9669611459692222	1.2844174336941925	0.0	5.328333104316538	0.01558002895041569	0.361966566583462	0.20830670802423254	1.8140084258431968	0.3682658266694926	2.192351749210603	3.9620179433763907	1.6415337923644855	0.33737238585447005	0.02796206633697436	2.1430287993488797	0.19582375815907177
TCGA-5M-AAT6-01A	0.6376164775017342	0.13905018581787923	4.5315971797075605	1.6746880347084003	1.7081927220044273	3.4613809097996233	1.7724044115655209	3.8664599323764035	0.5024594597433029	0.10987805448885264	1.9261691441418654	0.34141058048775696	0.5455528743357974	0.982200496222669	3.265952247286371	0.6911911804251696	0.28321714859103664	3.7945266699954123	1.325577144407134	0.0	1.2051004628796533	2.6018519570975625	3.082196406415916	0.9674322153041711	3.28762039280691	0.22366169552359044	0.9885023950438644	1.1024286473645437	0.08138130689363736	2.296132570245364	0.11486470249000716	3.332542438077829	2.542129526541487	0.0	0.7655739773710318	5.1790045483088205	0.8213850217740546	1.3164418492566385	3.731304644683532	4.274427955707805	5.416413723530869	1.8035386593570366	2.245154826282444	5.139421462190624	1.5803716325179387	2.82750270111077	3.042024682502333	1.4629246914135083	0.5907131992703483	0.008438979559463397	1.3400648974522178	3.228767303302496	0.00460451809333863	2.808440607199848	0.0873389775427147	2.4653909856797327	0.034054287922822495	0.037606734539318155	2.1624511671569624	2.009883116948716	0.0894059178407051	5.145090184231977	0.007190532254480171	1.4915486496202366	0.325882406966288	3.7972495030262134	1.8316018523310065	0.8314957568069444	3.646511353895945	1.5720109259064903	1.5951871154387502	0.1550721990761782	1.1295857427261242	2.2018851078503117
TCGA-5M-AATA-01A	0.8458064545631025	0.25461296675197426	4.939400047079508	0.04709980247752099	0.8990624706714629	2.155807191336952	0.6637037439127743	3.8523735973881448	0.14286297487253963	0.06718896215160108	4.54777182063397	0.10868812779631017	0.5956200855177429	1.5348209084283322	3.3723196353961216	0.3385296059872693	0.5023322420201284	3.479785406771103	0.7500327537118313	0.02999517418530761	0.19974446353646072	2.781318436744963	3.602728378725861	0.4798086619241885	4.80906196320711	0.012094387771040748	0.5460903825565706	1.1668581543330896	0.057671949939095385	2.2306828377749772	0.07028524040470331	4.446742382404409	4.907077711124162	0.0	2.2950792032869174	6.1616746612048985	0.22014117644258466	4.35294830819859	5.7258111040899555	3.4135869024584933	5.474464276725625	2.849870037705278	2.8896045119358065	5.085158306172875	0.1944408448709812	1.447781649868916	3.5928819576252207	1.5042236382867877	0.6627073117356059	0.6169722272559162	1.7079717127384642	3.914838498836285	0.0	4.2033027222317445	0.03571398552402197	1.6708678802691541	0.014458507929262647	1.436022149869069	2.127349136648567	1.3189162534676768	0.009230967261687735	4.668618875262475	0.017266258946172976	0.41887957194677977	0.03680089633760088	2.8613082396745075	1.484775301369719	1.7923708105647431	5.490530371973016	0.30537936714793223	0.8217315009316467	0.0642946867445515	1.2940671673801614	0.2874412754899428
TCGA-5M-AATE-01A	0.48025526625427983	0.1511944079383638	5.771205450096841	0.15769019609987062	2.321389617756806	1.2500428412752753	0.5524771354051619	2.684310094823358	0.21788765328885154	0.13691729232551603	2.930603033764983	0.0	0.32058263825435884	2.274731978465081	3.501774742748117	0.16700659553439526	2.747993281880429	2.1985824877901496	0.1148758477010156	0.004388640125894801	0.06743734796742856	3.6416811328396577	2.6696332163995855	0.6863186186735442	4.399425030500347	0.0	0.603775329180881	0.7587773827426929	0.014553973438586935	2.2089331285197824	0.19052214309743867	5.245376554505894	4.132285231372326	0.0	1.0584985158377236	4.6637782526988145	1.2439715655891	0.6048724201272382	5.536808033665444	5.911002008615559	5.551445330609846	3.02501041334252	1.1092147252414428	5.284497250759634	0.15750869186084104	0.8755521566746779	3.4286600394331352	2.2420608969478772	0.30738735366736036	0.00884550436641847	0.3020063535477436	3.529537245519789	0.0048266371227843555	2.690550554753813	0.0	0.6954849939195287	0.01795010221576611	0.24115131643321708	0.8413181581754869	1.3363940199284423	0.0	5.235817598370717	0.0	0.5822111713009055	0.029186643178309452	2.370553017414892	1.1397305381164233	2.6060653111029355	5.058572459226712	0.21634275634577183	0.5639748352940233	0.04822046999423614	2.335763913186489	0.30468741735018423
TCGA-A6-2671-01A	0.41323464685252337	0.2415913592929586	5.564446193916644	0.3161586921185399	1.4368895351314848	2.145472846254304	0.9015302276757076	4.266603831112245	0.35602567082109904	0.16004770357378253	2.40669930653388	1.2998776414360516	0.2626280654858808	2.776256672237569	3.7813169224187493	0.5320229727066375	0.7778755715823354	3.369563944580837	0.7604508561919837	0.005170642706104015	0.21152155478130832	2.9024210054486934	4.050197512407445	0.7959047968739769	4.889664132867098	0.09634170043290116	0.16086155309256975	0.9874831338442581	0.09989308585298547	2.5736205561288417	0.08369039920518144	5.957452331905941	4.248179273704295	0.24122014731321742	0.4489964472524661	5.968064639602554	0.5677132093775785	3.8825982307133637	5.653690867402244	6.897752313720065	5.837247779162164	2.0823671221395728	1.5764245304292355	5.551363677273764	0.7344519725826337	1.9648153951375362	3.0420327217225123	1.042779980713004	0.19582461402822973	0.0	1.16227557161384	2.9864147803395893	0.02261286708630632	3.345595509400137	0.2069010350635921	1.545787168915246	0.05020381451516454	0.32657418734536153	2.325874584976081	1.690600270158749	0.12716985036955142	4.2194163571016245	0.0	0.4251239417810013	0.047843601578595546	2.4776098712327714	1.6032161941804695	1.3380387859854177	4.0943219309754255	0.5011855795654148	2.172363210673909	0.056661180224251366	1.7440304282387424	0.5236314586456665
TCGA-A6-2672-01A	0.6228618279214129	0.0	5.646872407126571	0.5737409752067231	0.7054351364960068	2.4294282417898834	1.693939314333464	5.532183178400222	0.16391235870392823	0.1955428321226815	4.136069148615545	1.138984982810808	0.19745136056275064	4.401434460459882	3.3790382685805094	0.3430268834075398	0.32037862418304275	3.7323058914484615	0.938018009445086	0.006394475240130499	0.17068523275180683	2.9325475201940594	2.7145558787894837	0.5226375100933545	4.009922013603559	0.02039930219075955	0.3631790508920474	0.5244282932171109	0.4380834929115082	2.6899054485440574	0.23164914379080354	5.0870621513210175	3.5542039465778084	0.016563088200279494	1.779843549482611	5.3377031863946645	0.2942856863681308	4.33181348365413	5.891866801454126	5.597870817214711	6.66649252462201	1.2471058153563082	1.5625835276580036	4.382194156450354	0.3749853060448682	1.8158062445141037	2.531859563820197	2.160955782980579	0.15369546838853723	0.0	0.5594932169047807	3.282462375652885	0.0	3.199059734295295	0.04516010471986064	1.635703918162673	0.01049609462974117	0.15000023055559072	1.998096468255258	1.9555907611811847	0.0	5.020592656580896	0.0	1.7829508130254563	2.009876189395371	2.712687834837428	0.6643718092674332	2.070812662148468	3.8957981604589738	1.2105505903725433	0.9460263032046066	0.03531267930286681	1.368300028693778	0.5813539214335692
