ID	HALLMARK_TNFA_SIGNALING_VIA_NFKB	HALLMARK_HYPOXIA	HALLMARK_CHOLESTEROL_HOMEOSTASIS	HALLMARK_MITOTIC_SPINDLE	HALLMARK_WNT_BETA_CATENIN_SIGNALING	HALLMARK_TGF_BETA_SIGNALING	HALLMARK_IL6_JAK_STAT3_SIGNALING	HALLMARK_DNA_REPAIR	HALLMARK_G2M_CHECKPOINT	HALLMARK_APOPTOSIS	HALLMARK_NOTCH_SIGNALING	HALLMARK_ADIPOGENESIS	HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_LATE	HALLMARK_ANDROGEN_RESPONSE	HALLMARK_MYOGENESIS	HALLMARK_PROTEIN_SECRETION	HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_APICAL_JUNCTION	HALLMARK_APICAL_SURFACE	HALLMARK_HEDGEHOG_SIGNALING	HALLMARK_COMPLEMENT	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	HALLMARK_PI3K_AKT_MTOR_SIGNALING	HALLMARK_MTORC1_SIGNALING	HALLMARK_E2F_TARGETS	HALLMARK_MYC_TARGETS_V1	HALLMARK_MYC_TARGETS_V2	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	HALLMARK_INFLAMMATORY_RESPONSE	HALLMARK_XENOBIOTIC_METABOLISM	HALLMARK_FATTY_ACID_METABOLISM	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_GLYCOLYSIS	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	HALLMARK_P53_PATHWAY	HALLMARK_UV_RESPONSE_UP	HALLMARK_UV_RESPONSE_DN	HALLMARK_ANGIOGENESIS	HALLMARK_HEME_METABOLISM	HALLMARK_COAGULATION	HALLMARK_IL2_STAT5_SIGNALING	HALLMARK_BILE_ACID_METABOLISM	HALLMARK_PEROXISOME	HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_SPERMATOGENESIS	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_DN	HALLMARK_PANCREAS_BETA_CELLS
TCGA-CS-5397-01A	0.536590301	0.610378491	0.718708696	0.639900525	0.512401164	0.74538523	0.405612317	0.700867565	0.571188134	0.662938707	0.70720496	0.726678143	0.486655335	0.495784102	0.668207116	0.482251754	0.796191675	0.500596158	0.456451542	0.555022027	0.375682775	0.626886488	0.521865443	0.732033799	0.640169634	0.776368926	0.582809113	0.907430209	0.584840414	0.621442786	0.360821554	0.474507752	0.643703136	0.884452644	0.578977983	0.707453451	0.609687702	0.665975498	0.617151723	0.55931399	0.593701361	0.457764716	0.464803489	0.433964534	0.617500019	0.346571589	0.216441708	0.441238972	0.096142856	0.326167671
TCGA-CS-6186-01A	0.46153058	0.553721826	0.681539206	0.598343184	0.554281831	0.674250881	0.382151774	0.74637222	0.548438658	0.611370248	0.752020585	0.729821918	0.44560448	0.437212535	0.595721891	0.430134397	0.749192598	0.718663777	0.551281408	0.478798138	0.310788622	0.445828463	0.459079295	0.731673345	0.634912378	0.745361491	0.581096344	0.908027918	0.657219954	0.489426148	0.300854812	0.476619557	0.664548889	0.890432084	0.544298674	0.663032255	0.586746863	0.648826386	0.541535418	0.479810984	0.573571977	0.402556901	0.448531025	0.481386215	0.599655457	0.300166102	0.157743317	0.360511754	0.054206995	0.132758454
TCGA-CS-6188-01A	0.580441559	0.653465278	0.729897124	0.647226822	0.544890508	0.759185391	0.459441111	0.707062601	0.586535991	0.687737651	0.725668972	0.742466076	0.479350745	0.480244055	0.68341805	0.486158011	0.807940691	0.651675631	0.552754486	0.558664916	0.36551605	0.613853783	0.535888888	0.761913767	0.64984673	0.797210385	0.612717716	0.920063897	0.632326098	0.657994083	0.380086672	0.505678071	0.652573703	0.868288723	0.596094357	0.759327647	0.630381725	0.677722902	0.584585297	0.652375223	0.588511035	0.511574145	0.505708051	0.439061106	0.612539818	0.379259803	0.177876819	0.44968381	0.049212772	0.258042874
TCGA-CS-6290-01A	0.510607788	0.592273942	0.676614711	0.6012404	0.582225397	0.733642078	0.482631407	0.712908906	0.470441628	0.622458958	0.709254597	0.72298783	0.463577903	0.444988876	0.650018421	0.481356527	0.776362972	0.754883005	0.609459233	0.519088074	0.368790001	0.590615559	0.527687334	0.744219454	0.633129652	0.753542999	0.493081328	0.906376928	0.651361908	0.453901228	0.397473101	0.486842873	0.652537111	0.878478121	0.553121006	0.739953293	0.610854681	0.670381166	0.520440811	0.426028946	0.592705583	0.406860327	0.49119813	0.428189617	0.593896552	0.421025623	0.151767995	0.445563919	0.062700922	0.241690327
TCGA-CS-6666-01A	0.507079339	0.598933798	0.657127585	0.628543851	0.646324558	0.760531411	0.390543828	0.739032786	0.599955623	0.630667921	0.748065204	0.716442992	0.466928325	0.428778627	0.618279455	0.452200889	0.78087811	0.606883076	0.490829028	0.541453559	0.342417884	0.626296443	0.481334101	0.790420768	0.622960656	0.756832729	0.612644813	0.964315332	0.762872024	0.549755154	0.323422121	0.452422803	0.620417679	0.897673255	0.544522756	0.697093393	0.579057796	0.656884837	0.582077066	0.515795456	0.572050567	0.400910545	0.472719904	0.374008853	0.594934095	0.346889624	0.158847172	0.395387043	0.028575946	0.233723728
TCGA-CS-6667-01A	0.474543402	0.595808334	0.648194306	0.606223636	0.624669991	0.726100677	0.396973204	0.719264368	0.497590935	0.617696931	0.725280163	0.73325444	0.474254603	0.432492079	0.62720279	0.464355284	0.784873122	0.516659774	0.42845497	0.518682759	0.356986325	0.632850996	0.45646187	0.761268909	0.632812648	0.729524615	0.512324574	0.913784608	0.639095196	0.493192505	0.290615267	0.476795595	0.647352829	0.915876214	0.551181983	0.723949865	0.60845371	0.652270681	0.552359271	0.418296136	0.596119975	0.354921509	0.459800337	0.414754466	0.589948466	0.285520672	0.164729946	0.37375662	0.057201458	0.262823808
TCGA-CS-6668-01A	0.378537281	0.508148771	0.65948334	0.624997721	0.625878809	0.666872066	0.282272888	0.707253827	0.550685801	0.536984203	0.645236082	0.657901704	0.431343747	0.382356177	0.63264391	0.39785491	0.773190442	0.441534199	0.366209643	0.495721266	0.32688255	0.648766117	0.394741387	0.74485882	0.594452281	0.702933261	0.55398698	0.920223572	0.69563852	0.355733839	0.196480145	0.412065559	0.590241928	0.821107497	0.497903183	0.644872364	0.552775643	0.625579207	0.533974332	0.355655065	0.544315699	0.282365689	0.39593471	0.354267762	0.548657203	0.227146328	0.201809022	0.358261498	0.071399662	0.35766623
TCGA-CS-6669-01A	0.329269109	0.502062581	0.627022322	0.567154381	0.432798969	0.609098943	0.202225777	0.652236411	0.402293593	0.510762411	0.534097043	0.682661957	0.456534837	0.420450505	0.611423766	0.445634816	0.748904954	0.357845491	0.284095916	0.515171106	0.346448737	0.641036027	0.406677158	0.698148021	0.605058496	0.709301918	0.406921965	0.846252175	0.574023437	0.350564121	0.182853696	0.42962043	0.641288059	0.901897791	0.519787541	0.731261985	0.514865425	0.640020238	0.571118201	0.296107747	0.582774313	0.298254575	0.365464106	0.394016937	0.598398486	0.195811174	0.244618746	0.342771373	0.155104985	0.342251258
TCGA-CS-6670-01A	0.492890491	0.56377383	0.693362467	0.599951761	0.603019287	0.700566092	0.357300852	0.699691344	0.505020348	0.604832064	0.701179318	0.699424575	0.469697767	0.439767935	0.624412989	0.459465702	0.746959095	0.497985975	0.41052675	0.512399918	0.353882653	0.660579084	0.443760289	0.74954682	0.621643297	0.747013592	0.525997986	0.903899948	0.653662454	0.429298153	0.271038482	0.45786491	0.641754039	0.877044512	0.531692834	0.709024564	0.604209696	0.682648244	0.536490924	0.385959441	0.579589495	0.341349732	0.432377821	0.401870034	0.586429634	0.251838469	0.181295397	0.384593663	0.089556498	0.439293855
TCGA-DB-5270-01A	0.518465674	0.578824389	0.694423213	0.583745899	0.544611104	0.696054757	0.368718082	0.668430421	0.46812427	0.631958546	0.694550726	0.704221119	0.482838581	0.473163839	0.625142805	0.487404751	0.746687346	0.551146658	0.463928452	0.540262625	0.381112542	0.647707265	0.482781644	0.725260038	0.631312716	0.752607165	0.473085638	0.887064755	0.616136495	0.489674645	0.342714591	0.459148408	0.638391749	0.89306297	0.550426862	0.735833856	0.588708496	0.675462561	0.603766171	0.472331091	0.583442291	0.398050397	0.431968347	0.415109025	0.597371591	0.346356668	0.210942086	0.428670762	0.128763558	0.3781603
